Sample	seq_name	length	PI	MW	Hydro
NZ_CP025509.1_3521756_3521977_-	NZ_CP025509.1_3521756_3521977_-	73.0	8.21	8098.17	-46.1
NZ_CP025508.1_205142_205363_+	NZ_CP025508.1_205142_205363_+	73.0	6.19	8705.88	-49.9
NZ_CP025509.1_3798409_3798630_-	NZ_CP025509.1_3798409_3798630_-	73.0	4.72	8051.19	6.2
NZ_CP025508.1_124933_125154_-	NZ_CP025508.1_124933_125154_-	73.0	6.52	8285.46	-10.3
NZ_CP025507.1_53018_53239_-	NZ_CP025507.1_53018_53239_-	73.0	4.98	8537.63	-52.4
NZ_CP025509.1_4012767_4012988_+	NZ_CP025509.1_4012767_4012988_+	73.0	9.43	8127.34	-66.3
NZ_CP025509.1_4168090_4168311_-	NZ_CP025509.1_4168090_4168311_-	73.0	6.52	8166.41	-6.0
NZ_CP025507.1_193588_193806_-	NZ_CP025507.1_193588_193806_-	72.0	5.56	8250.33	-35.5
NZ_CP025509.1_4703390_4703608_-	NZ_CP025509.1_4703390_4703608_-	72.0	12.28	7740.01	2.2
NZ_CP025507.1_224403_224621_+	NZ_CP025507.1_224403_224621_+	72.0	9.53	7596.7	-9.0
NZ_CP025507.1_845111_845329_-	NZ_CP025507.1_845111_845329_-	72.0	4.86	7517.55	8.3
NZ_CP025508.1_177400_177618_+	NZ_CP025508.1_177400_177618_+	72.0	8.32	8094.15	-24.5
NZ_CP025509.1_4114056_4114274_+	NZ_CP025509.1_4114056_4114274_+	72.0	9.98	7998.0	-41.4
NZ_CP025509.1_4695281_4695496_+	NZ_CP025509.1_4695281_4695496_+	71.0	11.77	7915.08	-46.0
NZ_CP025508.1_123879_124094_-	NZ_CP025508.1_123879_124094_-	71.0	6.38	7426.64	36.0
NZ_CP025508.1_364008_364223_-	NZ_CP025508.1_364008_364223_-	71.0	8.73	7787.09	-14.3
NZ_CP025507.1_1288062_1288277_+	NZ_CP025507.1_1288062_1288277_+	71.0	7.92	8065.41	12.6
NZ_CP025507.1_917508_917723_+	NZ_CP025507.1_917508_917723_+	71.0	12.08	8115.36	-27.0
NZ_CP025507.1_725141_725353_+	NZ_CP025507.1_725141_725353_+	70.0	9.37	7324.61	15.8
NZ_CP025507.1_420543_420755_-	NZ_CP025507.1_420543_420755_-	70.0	8.93	7813.84	-35.7
NZ_CP025508.1_124507_124719_-	NZ_CP025508.1_124507_124719_-	70.0	7.04	7836.95	-6.3
NZ_CP025507.1_743802_744014_+	NZ_CP025507.1_743802_744014_+	70.0	5.03	7077.89	16.6
NZ_CP025508.1_21861_22070_-	NZ_CP025508.1_21861_22070_-	69.0	9.52	7464.64	-6.9
NZ_CP025509.1_4492898_4493107_+	NZ_CP025509.1_4492898_4493107_+	69.0	4.77	8142.14	-62.0
NZ_CP025508.1_259235_259444_+	NZ_CP025508.1_259235_259444_+	69.0	4.23	7837.87	-13.4
NZ_CP025507.1_624802_625011_+	NZ_CP025507.1_624802_625011_+	69.0	12.71	8151.41	-62.1
NZ_CP025507.1_1280666_1280872_+	NZ_CP025507.1_1280666_1280872_+	68.0	4.47	8213.28	-39.0
NZ_CP025508.1_67820_68026_+	NZ_CP025508.1_67820_68026_+	68.0	6.31	7561.6	-24.1
NZ_CP025509.1_4180124_4180330_+	NZ_CP025509.1_4180124_4180330_+	68.0	9.79	7296.2	-29.4
NZ_CP025509.1_3415395_3415601_+	NZ_CP025509.1_3415395_3415601_+	68.0	8.19	7395.61	-2.8
NZ_CP025507.1_998149_998355_+	NZ_CP025507.1_998149_998355_+	68.0	4.63	7778.61	-50.1
NZ_CP025509.1_4610134_4610340_+	NZ_CP025509.1_4610134_4610340_+	68.0	4.62	7041.96	10.2
NZ_CP025507.1_1264811_1265017_+	NZ_CP025507.1_1264811_1265017_+	68.0	5.26	7971.13	-15.8
NZ_CP025507.1_845660_845866_+	NZ_CP025507.1_845660_845866_+	68.0	3.96	7183.12	20.0
NZ_CP025507.1_877064_877270_+	NZ_CP025507.1_877064_877270_+	68.0	12.13	8052.61	15.8
NZ_CP025507.1_1196870_1197073_-	NZ_CP025507.1_1196870_1197073_-	67.0	5.72	7093.86	-32.9
NZ_CP025509.1_3549707_3549910_+	NZ_CP025509.1_3549707_3549910_+	67.0	6.82	7747.05	-27.2
NZ_CP025508.1_371435_371638_+	NZ_CP025508.1_371435_371638_+	67.0	11.92	7374.89	62.4
NZ_CP025508.1_135173_135376_-	NZ_CP025508.1_135173_135376_-	67.0	6.2	7327.14	-52.3
NZ_CP025509.1_3975388_3975591_-	NZ_CP025509.1_3975388_3975591_-	67.0	5.3	7644.71	-29.7
NZ_CP025507.1_908164_908367_+	NZ_CP025507.1_908164_908367_+	67.0	9.15	7125.05	-9.0
NZ_CP025509.1_4136461_4136664_-	NZ_CP025509.1_4136461_4136664_-	67.0	7.89	7450.51	-9.8
NZ_CP025507.1_496642_496845_+	NZ_CP025507.1_496642_496845_+	67.0	5.19	7387.37	-19.7
NZ_CP025507.1_459194_459397_+	NZ_CP025507.1_459194_459397_+	67.0	6.31	7365.33	-19.5
NZ_CP025509.1_3899756_3899959_+	NZ_CP025509.1_3899756_3899959_+	67.0	12.03	7257.98	70.9
NZ_CP025507.1_1018972_1019175_-	NZ_CP025507.1_1018972_1019175_-	67.0	5.86	7212.2	-3.7
NZ_CP025507.1_78991_79194_+	NZ_CP025507.1_78991_79194_+	67.0	9.56	7420.55	-34.5
NZ_CP025507.1_343537_343740_+	NZ_CP025507.1_343537_343740_+	67.0	10.85	7162.37	8.2
NZ_CP025509.1_4033124_4033324_-	NZ_CP025509.1_4033124_4033324_-	66.0	4.62	7466.25	-51.8
NZ_CP025507.1_725459_725659_-	NZ_CP025507.1_725459_725659_-	66.0	8.32	7430.42	-32.0
NZ_CP025508.1_158487_158687_+	NZ_CP025508.1_158487_158687_+	66.0	9.28	7065.65	81.7
NZ_CP025509.1_4545019_4545219_-	NZ_CP025509.1_4545019_4545219_-	66.0	4.69	7311.22	-3.6
NZ_CP025507.1_407831_408031_+	NZ_CP025507.1_407831_408031_+	66.0	7.22	7352.28	-19.6
NZ_CP025507.1_1045071_1045271_-	NZ_CP025507.1_1045071_1045271_-	66.0	4.74	7923.92	-37.8
NZ_CP025507.1_705698_705898_+	NZ_CP025507.1_705698_705898_+	66.0	5.78	7358.67	1.7
NZ_CP025507.1_1068612_1068812_+	NZ_CP025507.1_1068612_1068812_+	66.0	5.94	7091.08	21.4
NZ_CP025507.1_88514_88714_+	NZ_CP025507.1_88514_88714_+	66.0	8.17	7423.58	-30.2
NZ_CP025507.1_772254_772454_-	NZ_CP025507.1_772254_772454_-	66.0	10.99	7124.23	-21.9
NZ_CP025509.1_3466424_3466624_+	NZ_CP025509.1_3466424_3466624_+	66.0	10.28	7822.22	-43.7
NZ_CP025509.1_4657599_4657796_-	NZ_CP025509.1_4657599_4657796_-	65.0	11.64	7318.76	-6.5
NZ_CP025507.1_533104_533301_+	NZ_CP025507.1_533104_533301_+	65.0	10.1	6627.88	40.2
NZ_CP025507.1_742065_742262_+	NZ_CP025507.1_742065_742262_+	65.0	4.49	7199.11	-9.8
NZ_CP025507.1_347918_348115_+	NZ_CP025507.1_347918_348115_+	65.0	11.62	7116.4	2.1
NZ_CP025509.1_4631005_4631199_-	NZ_CP025509.1_4631005_4631199_-	64.0	7.25	7410.63	-21.7
NZ_CP025507.1_1245478_1245672_-	NZ_CP025507.1_1245478_1245672_-	64.0	4.76	6636.43	-17.1
NZ_CP025509.1_4657798_4657992_+	NZ_CP025509.1_4657798_4657992_+	64.0	11.86	7057.45	-42.3
NZ_CP025507.1_958778_958972_+	NZ_CP025507.1_958778_958972_+	64.0	10.92	7286.5	6.2
NZ_CP025507.1_795625_795819_+	NZ_CP025507.1_795625_795819_+	64.0	12.68	6516.53	-5.5
NZ_CP025508.1_190704_190898_+	NZ_CP025508.1_190704_190898_+	64.0	4.67	7331.4	2.4
NZ_CP025507.1_514169_514363_+	NZ_CP025507.1_514169_514363_+	64.0	4.97	6773.68	11.5
NZ_CP025509.1_3606707_3606901_+	NZ_CP025509.1_3606707_3606901_+	64.0	9.82	7021.47	48.0
NZ_CP025507.1_408968_409162_+	NZ_CP025507.1_408968_409162_+	64.0	11.64	7247.21	-55.5
NZ_CP025507.1_1264424_1264615_+	NZ_CP025507.1_1264424_1264615_+	63.0	8.68	7006.23	7.0
NZ_CP025509.1_4442153_4442344_-	NZ_CP025509.1_4442153_4442344_-	63.0	9.14	6865.01	4.1
NZ_CP025509.1_3412732_3412923_+	NZ_CP025509.1_3412732_3412923_+	63.0	9.14	6865.01	4.1
NZ_CP025508.1_220697_220888_-	NZ_CP025508.1_220697_220888_-	63.0	5.87	6432.03	-37.7
NZ_CP025507.1_744091_744282_-	NZ_CP025507.1_744091_744282_-	63.0	12.32	7308.37	-69.8
NZ_CP025509.1_3906723_3906914_+	NZ_CP025509.1_3906723_3906914_+	63.0	8.62	6489.68	8.9
NZ_CP025509.1_3520469_3520660_+	NZ_CP025509.1_3520469_3520660_+	63.0	5.78	7019.97	-29.7
NZ_CP025507.1_176271_176462_-	NZ_CP025507.1_176271_176462_-	63.0	8.36	6945.89	-6.0
NZ_CP025509.1_3855607_3855798_+	NZ_CP025509.1_3855607_3855798_+	63.0	9.14	6865.01	4.1
NZ_CP025509.1_3313075_3313263_+	NZ_CP025509.1_3313075_3313263_+	62.0	10.03	7090.12	-34.6
NZ_CP025507.1_614831_615019_-	NZ_CP025507.1_614831_615019_-	62.0	11.02	6918.03	-27.0
NZ_CP025507.1_877453_877641_+	NZ_CP025507.1_877453_877641_+	62.0	12.5	7066.36	11.1
NZ_CP025509.1_3525397_3525585_+	NZ_CP025509.1_3525397_3525585_+	62.0	8.77	6923.8	-43.1
NZ_CP025509.1_4157892_4158080_-	NZ_CP025509.1_4157892_4158080_-	62.0	4.98	7141.29	-26.1
NZ_CP025507.1_596724_596912_+	NZ_CP025507.1_596724_596912_+	62.0	10.12	6860.73	-34.7
NZ_CP025509.1_4282950_4283138_-	NZ_CP025509.1_4282950_4283138_-	62.0	6.56	7111.2	-26.5
NZ_CP025508.1_103859_104044_+	NZ_CP025508.1_103859_104044_+	61.0	5.56	6313.13	-11.1
NZ_CP025507.1_519917_520102_+	NZ_CP025507.1_519917_520102_+	61.0	6.96	6506.26	-0.6
NZ_CP025507.1_749894_750079_-	NZ_CP025507.1_749894_750079_-	61.0	9.27	6882.82	-18.3
NZ_CP025507.1_659287_659472_+	NZ_CP025507.1_659287_659472_+	61.0	10.85	7310.73	7.9
NZ_CP025509.1_3448396_3448581_+	NZ_CP025509.1_3448396_3448581_+	61.0	4.65	6600.24	-41.1
NZ_CP025508.1_260004_260189_-	NZ_CP025508.1_260004_260189_-	61.0	8.76	6632.56	-24.6
NZ_CP025508.1_320668_320853_+	NZ_CP025508.1_320668_320853_+	61.0	4.71	6490.19	-17.2
NZ_CP025507.1_460548_460730_+	NZ_CP025507.1_460548_460730_+	60.0	9.06	6753.05	10.7
NZ_CP025508.1_204860_205042_+	NZ_CP025508.1_204860_205042_+	60.0	9.57	7490.62	-44.0
NZ_CP025509.1_3249744_3249926_+	NZ_CP025509.1_3249744_3249926_+	60.0	9.71	6984.18	-28.6
NZ_CP025508.1_101058_101240_+	NZ_CP025508.1_101058_101240_+	60.0	5.18	6333.07	-54.1
NZ_CP025507.1_885280_885462_+	NZ_CP025507.1_885280_885462_+	60.0	5.54	6726.39	-107.9
NZ_CP025508.1_180625_180807_+	NZ_CP025508.1_180625_180807_+	60.0	5.26	6703.35	-113.2
NZ_CP025509.1_3611123_3611305_-	NZ_CP025509.1_3611123_3611305_-	60.0	5.27	6623.38	-34.7
NZ_CP025509.1_3512551_3512730_+	NZ_CP025509.1_3512551_3512730_+	59.0	12.63	6691.09	19.8
NZ_CP025509.1_4593277_4593456_-	NZ_CP025509.1_4593277_4593456_-	59.0	7.98	6323.12	-29.1
NZ_CP025509.1_4442804_4442983_+	NZ_CP025509.1_4442804_4442983_+	59.0	7.94	6454.67	40.1
NZ_CP025507.1_873377_873556_-	NZ_CP025507.1_873377_873556_-	59.0	10.91	6144.33	67.6
NZ_CP025509.1_3943427_3943606_-	NZ_CP025509.1_3943427_3943606_-	59.0	7.59	6612.65	3.3
NZ_CP025507.1_1197724_1197903_-	NZ_CP025507.1_1197724_1197903_-	59.0	7.73	6313.09	-30.3
NZ_CP025508.1_252312_252491_-	NZ_CP025508.1_252312_252491_-	59.0	9.85	6493.89	59.6
NZ_CP025507.1_1156446_1156622_+	NZ_CP025507.1_1156446_1156622_+	58.0	9.18	6703.07	25.7
NZ_CP025509.1_3935727_3935903_+	NZ_CP025509.1_3935727_3935903_+	58.0	9.6	6394.56	23.4
NZ_CP025507.1_770436_770612_-	NZ_CP025507.1_770436_770612_-	58.0	5.68	6548.31	-49.8
NZ_CP025508.1_334467_334643_-	NZ_CP025508.1_334467_334643_-	58.0	9.41	7147.1	-74.6
NZ_CP025507.1_771874_772047_-	NZ_CP025507.1_771874_772047_-	57.0	11.11	6270.29	-14.9
NZ_CP025509.1_3724832_3725005_+	NZ_CP025509.1_3724832_3725005_+	57.0	11.15	6048.54	121.3
NZ_CP025509.1_4622225_4622398_+	NZ_CP025509.1_4622225_4622398_+	57.0	11.87	6582.88	14.2
NZ_CP025507.1_480776_480949_+	NZ_CP025507.1_480776_480949_+	57.0	7.38	6613.41	-42.6
NZ_CP025507.1_1170716_1170889_-	NZ_CP025507.1_1170716_1170889_-	57.0	7.88	6579.62	-4.8
NZ_CP025509.1_4086800_4086973_+	NZ_CP025509.1_4086800_4086973_+	57.0	9.71	6137.34	-3.5
NZ_CP025509.1_3549305_3549478_-	NZ_CP025509.1_3549305_3549478_-	57.0	8.58	6618.64	-41.1
NZ_CP025507.1_836212_836385_-	NZ_CP025507.1_836212_836385_-	57.0	10.95	6169.37	8.5
NZ_CP025509.1_3613118_3613288_+	NZ_CP025509.1_3613118_3613288_+	56.0	4.32	5812.39	-21.1
NZ_CP025509.1_4018278_4018448_+	NZ_CP025509.1_4018278_4018448_+	56.0	12.5	6042.01	-36.2
NZ_CP025509.1_3850996_3851166_+	NZ_CP025509.1_3850996_3851166_+	56.0	7.18	6408.35	-11.6
NZ_CP025509.1_4492678_4492848_+	NZ_CP025509.1_4492678_4492848_+	56.0	12.5	6179.19	-42.4
NZ_CP025509.1_3408122_3408292_+	NZ_CP025509.1_3408122_3408292_+	56.0	5.68	6409.33	-11.6
NZ_CP025507.1_902074_902244_-	NZ_CP025507.1_902074_902244_-	56.0	11.97	6605.89	-34.1
NZ_CP025507.1_1198002_1198172_+	NZ_CP025507.1_1198002_1198172_+	56.0	12.57	6222.16	-55.2
NZ_CP025507.1_112561_112728_-	NZ_CP025507.1_112561_112728_-	55.0	4.2	6148.03	-12.1
NZ_CP025508.1_192677_192844_+	NZ_CP025508.1_192677_192844_+	55.0	6.68	5907.93	40.9
NZ_CP025507.1_425149_425316_-	NZ_CP025507.1_425149_425316_-	55.0	8.17	5570.5	32.9
NZ_CP025509.1_4130292_4130459_+	NZ_CP025509.1_4130292_4130459_+	55.0	10.92	6098.89	-4.9
NZ_CP025509.1_4271489_4271656_+	NZ_CP025509.1_4271489_4271656_+	55.0	4.67	6013.94	-10.4
NZ_CP025507.1_1212439_1212606_-	NZ_CP025507.1_1212439_1212606_-	55.0	10.26	6183.09	-21.7
NZ_CP025507.1_224761_224928_+	NZ_CP025507.1_224761_224928_+	55.0	8.26	6271.38	-6.1
NZ_CP025509.1_3873995_3874162_-	NZ_CP025509.1_3873995_3874162_-	55.0	5.97	5741.72	42.6
NZ_CP025507.1_843448_843615_-	NZ_CP025507.1_843448_843615_-	55.0	5.49	6445.18	-21.1
NZ_CP025509.1_3406141_3406308_-	NZ_CP025509.1_3406141_3406308_-	55.0	5.0	5805.56	-12.9
NZ_CP025509.1_3518746_3518910_-	NZ_CP025509.1_3518746_3518910_-	54.0	12.03	6141.77	63.6
NZ_CP025509.1_3833212_3833376_+	NZ_CP025509.1_3833212_3833376_+	54.0	5.04	5780.4	-26.5
NZ_CP025507.1_156805_156969_-	NZ_CP025507.1_156805_156969_-	54.0	11.74	5739.48	-42.2
NZ_CP025507.1_739029_739193_-	NZ_CP025507.1_739029_739193_-	54.0	4.74	5682.31	-29.8
NZ_CP025507.1_908431_908595_+	NZ_CP025507.1_908431_908595_+	54.0	4.47	6175.87	-43.2
NZ_CP025509.1_4282658_4282822_-	NZ_CP025509.1_4282658_4282822_-	54.0	9.55	5761.81	31.9
NZ_CP025508.1_259799_259963_+	NZ_CP025508.1_259799_259963_+	54.0	4.39	6081.78	-16.6
NZ_CP025507.1_848678_848842_+	NZ_CP025507.1_848678_848842_+	54.0	10.72	6053.17	16.5
NZ_CP025507.1_556815_556979_-	NZ_CP025507.1_556815_556979_-	54.0	9.84	5835.75	-8.4
NZ_CP025507.1_801364_801528_+	NZ_CP025507.1_801364_801528_+	54.0	10.99	5908.85	-4.3
NZ_CP025509.1_3991659_3991823_+	NZ_CP025509.1_3991659_3991823_+	54.0	6.62	6189.99	-11.5
NZ_CP025508.1_124318_124479_-	NZ_CP025508.1_124318_124479_-	53.0	4.53	5605.52	19.5
NZ_CP025508.1_178319_178480_-	NZ_CP025508.1_178319_178480_-	53.0	3.96	5784.82	44.1
NZ_CP025507.1_396570_396731_+	NZ_CP025507.1_396570_396731_+	53.0	5.61	5887.89	15.5
NZ_CP025507.1_400904_401065_-	NZ_CP025507.1_400904_401065_-	53.0	5.46	5511.28	9.1
NZ_CP025508.1_266827_266985_-	NZ_CP025508.1_266827_266985_-	52.0	4.62	6269.85	-56.4
NZ_CP025509.1_4246443_4246601_+	NZ_CP025509.1_4246443_4246601_+	52.0	12.21	5666.65	8.3
NZ_CP025508.1_120721_120879_+	NZ_CP025508.1_120721_120879_+	52.0	8.38	5546.34	-1.8
NZ_CP025507.1_350199_350357_+	NZ_CP025507.1_350199_350357_+	52.0	5.49	5576.33	-4.2
NZ_CP025507.1_16468_16626_+	NZ_CP025507.1_16468_16626_+	52.0	11.04	5213.05	-3.0
NZ_CP025507.1_670332_670490_+	NZ_CP025507.1_670332_670490_+	52.0	3.87	5344.09	31.2
NZ_CP025508.1_184223_184381_-	NZ_CP025508.1_184223_184381_-	52.0	7.89	5635.39	-29.7
NZ_CP025507.1_959994_960149_-	NZ_CP025507.1_959994_960149_-	51.0	5.07	5463.08	-3.7
NZ_CP025509.1_4245815_4245970_+	NZ_CP025509.1_4245815_4245970_+	51.0	9.84	5388.76	85.6
NZ_CP025508.1_326389_326544_-	NZ_CP025508.1_326389_326544_-	51.0	12.5	5488.63	14.8
NZ_CP025508.1_276923_277075_+	NZ_CP025508.1_276923_277075_+	50.0	5.0	5307.81	-25.5
NZ_CP025507.1_902331_902483_+	NZ_CP025507.1_902331_902483_+	50.0	4.37	5322.83	-18.1
NZ_CP025507.1_907244_907396_+	NZ_CP025507.1_907244_907396_+	50.0	8.87	5556.09	-48.5
NZ_CP025509.1_3948838_3948990_+	NZ_CP025509.1_3948838_3948990_+	50.0	9.82	5386.46	38.6
NZ_CP025508.1_294967_295119_+	NZ_CP025508.1_294967_295119_+	50.0	9.08	5404.56	46.2
NZ_CP025509.1_4271841_4271993_-	NZ_CP025509.1_4271841_4271993_-	50.0	4.05	5265.74	-14.1
NZ_CP025509.1_4708166_4708318_-	NZ_CP025509.1_4708166_4708318_-	50.0	5.58	4851.73	55.6
NZ_CP025507.1_841824_841976_+	NZ_CP025507.1_841824_841976_+	50.0	10.53	5677.63	-21.2
NZ_CP025507.1_323677_323829_+	NZ_CP025507.1_323677_323829_+	50.0	4.7	5374.04	-30.3
NZ_CP025507.1_613402_613551_+	NZ_CP025507.1_613402_613551_+	49.0	9.52	5293.11	-8.3
NZ_CP025507.1_349124_349273_-	NZ_CP025507.1_349124_349273_-	49.0	4.23	5185.96	22.7
NZ_CP025507.1_870083_870232_+	NZ_CP025507.1_870083_870232_+	49.0	7.09	5550.17	-27.0
NZ_CP025507.1_944306_944455_+	NZ_CP025507.1_944306_944455_+	49.0	7.19	5317.13	-4.8
NZ_CP025507.1_1291120_1291269_-	NZ_CP025507.1_1291120_1291269_-	49.0	9.98	5672.61	-16.0
NZ_CP025507.1_709940_710089_+	NZ_CP025507.1_709940_710089_+	49.0	9.52	5117.05	19.3
NZ_CP025509.1_3457069_3457218_+	NZ_CP025509.1_3457069_3457218_+	49.0	4.3	5503.36	7.6
NZ_CP025509.1_4441415_4441564_+	NZ_CP025509.1_4441415_4441564_+	49.0	5.08	5346.1	3.7
NZ_CP025507.1_1265035_1265184_+	NZ_CP025507.1_1265035_1265184_+	49.0	9.84	5572.59	1.1
NZ_CP025509.1_3413512_3413661_-	NZ_CP025509.1_3413512_3413661_-	49.0	5.08	5346.1	3.7
NZ_CP025507.1_846792_846941_+	NZ_CP025507.1_846792_846941_+	49.0	7.54	5528.35	-8.2
NZ_CP025509.1_3856387_3856536_-	NZ_CP025509.1_3856387_3856536_-	49.0	5.08	5346.1	3.7
NZ_CP025507.1_523299_523445_+	NZ_CP025507.1_523299_523445_+	48.0	11.81	5734.64	-63.0
NZ_CP025507.1_663766_663912_-	NZ_CP025507.1_663766_663912_-	48.0	12.02	4916.38	-44.5
NZ_CP025509.1_4591432_4591578_+	NZ_CP025509.1_4591432_4591578_+	48.0	8.27	5427.14	-23.0
NZ_CP025507.1_648671_648817_+	NZ_CP025507.1_648671_648817_+	48.0	8.71	5476.39	-3.4
NZ_CP025507.1_369039_369185_+	NZ_CP025507.1_369039_369185_+	48.0	9.06	5307.07	-31.3
NZ_CP025507.1_495682_495828_-	NZ_CP025507.1_495682_495828_-	48.0	5.58	4981.76	20.2
NZ_CP025509.1_3602684_3602827_+	NZ_CP025509.1_3602684_3602827_+	47.0	9.11	5116.12	12.9
NZ_CP025509.1_4116811_4116954_-	NZ_CP025509.1_4116811_4116954_-	47.0	4.83	5384.12	-8.4
NZ_CP025507.1_626803_626946_-	NZ_CP025507.1_626803_626946_-	47.0	7.63	5250.16	32.0
NZ_CP025509.1_4250140_4250283_-	NZ_CP025509.1_4250140_4250283_-	47.0	9.81	5381.14	-51.0
NZ_CP025509.1_4179926_4180069_-	NZ_CP025509.1_4179926_4180069_-	47.0	4.88	5407.11	-11.0
NZ_CP025508.1_220516_220659_+	NZ_CP025508.1_220516_220659_+	47.0	4.71	5064.95	27.0
NZ_CP025507.1_729312_729455_-	NZ_CP025507.1_729312_729455_-	47.0	8.36	5276.01	-27.4
NZ_CP025508.1_153406_153546_+	NZ_CP025508.1_153406_153546_+	46.0	7.6	4891.89	9.1
NZ_CP025508.1_200058_200198_-	NZ_CP025508.1_200058_200198_-	46.0	10.76	5053.89	16.2
NZ_CP025509.1_3313331_3313471_-	NZ_CP025509.1_3313331_3313471_-	46.0	8.97	5065.81	-32.3
NZ_CP025509.1_3897745_3897885_-	NZ_CP025509.1_3897745_3897885_-	46.0	8.87	5198.12	-2.2
NZ_CP025507.1_461275_461415_+	NZ_CP025507.1_461275_461415_+	46.0	12.11	5108.88	-9.5
NZ_CP025509.1_4168332_4168472_+	NZ_CP025509.1_4168332_4168472_+	46.0	7.67	4982.78	20.2
NZ_CP025508.1_265550_265687_-	NZ_CP025508.1_265550_265687_-	45.0	11.83	5070.87	-25.0
NZ_CP025507.1_309203_309340_+	NZ_CP025507.1_309203_309340_+	45.0	8.7	4596.33	27.5
NZ_CP025509.1_3384968_3385105_-	NZ_CP025509.1_3384968_3385105_-	45.0	9.84	5150.96	-29.1
NZ_CP025507.1_668886_669023_+	NZ_CP025507.1_668886_669023_+	45.0	9.27	5115.97	1.0
NZ_CP025507.1_956900_957037_+	NZ_CP025507.1_956900_957037_+	45.0	8.32	5244.18	-10.4
NZ_CP025507.1_952259_952396_+	NZ_CP025507.1_952259_952396_+	45.0	8.38	4993.54	-18.2
NZ_CP025508.1_98894_99028_+	NZ_CP025508.1_98894_99028_+	44.0	9.52	5230.11	-17.9
NZ_CP025509.1_4297804_4297938_-	NZ_CP025509.1_4297804_4297938_-	44.0	12.21	4643.37	-21.8
NZ_CP025508.1_160741_160875_+	NZ_CP025508.1_160741_160875_+	44.0	10.1	4731.47	2.5
NZ_CP025508.1_82433_82567_+	NZ_CP025508.1_82433_82567_+	44.0	9.76	4975.6	-36.8
NZ_CP025507.1_61750_61884_+	NZ_CP025507.1_61750_61884_+	44.0	4.95	5034.47	-57.7
NZ_CP025509.1_4724313_4724447_+	NZ_CP025509.1_4724313_4724447_+	44.0	11.9	4725.76	4.9
NZ_CP025507.1_29184_29318_+	NZ_CP025507.1_29184_29318_+	44.0	5.11	4856.52	-27.0
NZ_CP025507.1_1253116_1253250_-	NZ_CP025507.1_1253116_1253250_-	44.0	9.05	4982.84	-14.6
NZ_CP025507.1_1211124_1211258_-	NZ_CP025507.1_1211124_1211258_-	44.0	7.73	5026.75	0.2
NZ_CP025507.1_1291675_1291809_+	NZ_CP025507.1_1291675_1291809_+	44.0	4.05	4662.32	18.1
NZ_CP025507.1_305908_306042_-	NZ_CP025507.1_305908_306042_-	44.0	6.13	4678.0	-40.9
NZ_CP025507.1_325238_325372_+	NZ_CP025507.1_325238_325372_+	44.0	6.65	4586.24	-6.5
NZ_CP025507.1_397295_397429_+	NZ_CP025507.1_397295_397429_+	44.0	10.41	4620.46	5.4
NZ_CP025508.1_258289_258420_-	NZ_CP025508.1_258289_258420_-	43.0	12.19	4624.49	4.6
NZ_CP025507.1_423358_423489_+	NZ_CP025507.1_423358_423489_+	43.0	11.93	4727.3	-33.2
NZ_CP025509.1_3608514_3608645_-	NZ_CP025509.1_3608514_3608645_-	43.0	4.41	4766.15	-30.3
NZ_CP025508.1_191054_191182_+	NZ_CP025508.1_191054_191182_+	42.0	8.23	4916.83	-4.4
NZ_CP025508.1_185715_185843_-	NZ_CP025508.1_185715_185843_-	42.0	11.67	4978.79	-16.3
NZ_CP025508.1_222294_222422_-	NZ_CP025508.1_222294_222422_-	42.0	7.67	5010.79	-12.8
NZ_CP025507.1_539118_539246_+	NZ_CP025507.1_539118_539246_+	42.0	7.88	4485.22	24.5
NZ_CP025507.1_906682_906810_+	NZ_CP025507.1_906682_906810_+	42.0	12.21	4616.45	-9.7
NZ_CP025509.1_4172561_4172689_-	NZ_CP025509.1_4172561_4172689_-	42.0	10.1	4543.3	-5.8
NZ_CP025509.1_4443374_4443499_-	NZ_CP025509.1_4443374_4443499_-	41.0	6.71	4453.01	8.0
NZ_CP025509.1_3411577_3411702_+	NZ_CP025509.1_3411577_3411702_+	41.0	6.71	4453.01	8.0
NZ_CP025507.1_568419_568544_-	NZ_CP025507.1_568419_568544_-	41.0	6.8	4803.69	6.9
NZ_CP025509.1_3551661_3551786_+	NZ_CP025509.1_3551661_3551786_+	41.0	12.72	4975.0	-47.1
NZ_CP025507.1_585689_585814_+	NZ_CP025507.1_585689_585814_+	41.0	10.79	4536.25	-15.7
NZ_CP025509.1_3805071_3805196_+	NZ_CP025509.1_3805071_3805196_+	41.0	6.68	4583.46	17.3
NZ_CP025507.1_973007_973132_-	NZ_CP025507.1_973007_973132_-	41.0	12.63	4518.44	-8.3
NZ_CP025509.1_3854452_3854577_+	NZ_CP025509.1_3854452_3854577_+	41.0	6.71	4453.01	8.0
NZ_CP025507.1_905463_905585_+	NZ_CP025507.1_905463_905585_+	40.0	10.16	4210.93	1.4
NZ_CP025508.1_135468_135590_+	NZ_CP025508.1_135468_135590_+	40.0	4.98	4277.99	13.5
NZ_CP025509.1_3755181_3755303_+	NZ_CP025509.1_3755181_3755303_+	40.0	11.83	4696.55	-25.4
NZ_CP025509.1_3650235_3650357_+	NZ_CP025509.1_3650235_3650357_+	40.0	11.81	4464.96	-40.4
