Sample	seq_name	length	PI	MW	Hydro
CP001157.1_259 # 264419 # 264802 # -1 # ID=1_259;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.659	CP001157.1_259	127.0	4.85	13445.43	31.1
CP001157.1_2242 # 2421952 # 2422335 # 1 # ID=1_2242;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.664	CP001157.1_2242	127.0	9.15	14658.81	-71.8
CP001157.1_161 # 162295 # 162675 # -1 # ID=1_161;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.638	CP001157.1_161	126.0	5.42	12689.45	5.2
CP001157.1_1201 # 1279135 # 1279515 # 1 # ID=1_1201;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.580	CP001157.1_1201	126.0	5.0	14247.57	-10.5
CP001157.1_144 # 148601 # 148978 # 1 # ID=1_144;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.683	CP001157.1_144	125.0	5.12	13706.35	-37.1
CP001157.1_934 # 973364 # 973741 # -1 # ID=1_934;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.611	CP001157.1_934	125.0	6.26	14428.74	-12.9
CP001157.1_275 # 278690 # 279067 # 1 # ID=1_275;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.714	CP001157.1_275	125.0	9.84	12991.56	132.6
CP001157.1_1746 # 1877472 # 1877849 # -1 # ID=1_1746;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.669	CP001157.1_1746	125.0	8.59	14541.69	-78.7
CP001157.1_633 # 648221 # 648595 # -1 # ID=1_633;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.680	CP001157.1_633	124.0	11.24	13976.42	-9.9
CP001157.1_562 # 590355 # 590729 # 1 # ID=1_562;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.576	CP001157.1_562	124.0	8.2	13482.04	108.7
CP001157.1_66 # 72291 # 72665 # -1 # ID=1_66;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.643	CP001157.1_66	124.0	5.23	13226.26	18.7
CP001157.1_1238 # 1320013 # 1320387 # -1 # ID=1_1238;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.645	CP001157.1_1238	124.0	5.23	13242.3	24.1
CP001157.1_2208 # 2393293 # 2393667 # 1 # ID=1_2208;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640	CP001157.1_2208	124.0	5.23	13226.26	18.7
CP001157.1_1426 # 1530097 # 1530468 # 1 # ID=1_1426;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.691	CP001157.1_1426	123.0	6.88	13079.86	-26.0
CP001157.1_651 # 668227 # 668598 # 1 # ID=1_651;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.696	CP001157.1_651	123.0	9.03	12494.39	-19.9
CP001157.1_570 # 602359 # 602730 # 1 # ID=1_570;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.621	CP001157.1_570	123.0	10.88	13824.98	-102.3
CP001157.1_1146 # 1226410 # 1226781 # -1 # ID=1_1146;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.694	CP001157.1_1146	123.0	10.53	13557.61	-19.6
CP001157.1_1487 # 1592991 # 1593362 # -1 # ID=1_1487;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.664	CP001157.1_1487	123.0	7.47	13593.87	11.7
CP001157.1_2108 # 2276629 # 2277000 # 1 # ID=1_2108;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.699	CP001157.1_2108	123.0	8.14	13220.15	1.9
CP001157.1_375 # 385848 # 386216 # -1 # ID=1_375;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.686	CP001157.1_375	122.0	7.34	13949.84	-70.2
CP001157.1_64 # 70281 # 70649 # -1 # ID=1_64;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.669	CP001157.1_64	122.0	10.32	13977.79	-144.4
CP001157.1_123 # 130011 # 130379 # -1 # ID=1_123;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.678	CP001157.1_123	122.0	4.83	13201.09	-8.8
CP001157.1_567 # 593297 # 593665 # 1 # ID=1_567;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.612	CP001157.1_567	122.0	4.7	12531.51	26.5
CP001157.1_265 # 270255 # 270623 # 1 # ID=1_265;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.634	CP001157.1_265	122.0	8.84	13913.82	97.3
CP001157.1_1505 # 1615229 # 1615597 # -1 # ID=1_1505;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.686	CP001157.1_1505	122.0	10.28	13446.31	78.2
CP001157.1_585 # 611834 # 612202 # 1 # ID=1_585;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.602	CP001157.1_585	122.0	11.1	13421.86	-12.2
CP001157.1_2338 # 2534336 # 2534698 # -1 # ID=1_2338;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=11-12bp;gc_cont=0.606	CP001157.1_2338	120.0	7.23	13997.85	-95.4
CP001157.1_760 # 787251 # 787613 # 1 # ID=1_760;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.680	CP001157.1_760	120.0	5.11	12928.65	131.5
CP001157.1_1815 # 1952092 # 1952454 # 1 # ID=1_1815;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.631	CP001157.1_1815	120.0	5.68	14162.01	-106.1
CP001157.1_2120 # 2294526 # 2294888 # -1 # ID=1_2120;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.689	CP001157.1_2120	120.0	8.92	13646.89	0.1
CP001157.1_388 # 397733 # 398095 # -1 # ID=1_388;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.579	CP001157.1_388	120.0	4.86	13317.92	-42.0
CP001157.1_1472 # 1576606 # 1576965 # 1 # ID=1_1472;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.431	CP001157.1_1472	119.0	5.47	13948.0	-19.1
CP001157.1_806 # 836759 # 837118 # -1 # ID=1_806;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.658	CP001157.1_806	119.0	5.38	12961.75	-1.1
CP001157.1_1713 # 1833169 # 1833528 # 1 # ID=1_1713;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.669	CP001157.1_1713	119.0	6.87	13029.93	-40.8
CP001157.1_1895 # 2037019 # 2037375 # 1 # ID=1_1895;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.599	CP001157.1_1895	118.0	12.21	13392.94	-39.5
CP001157.1_1899 # 2041286 # 2041642 # 1 # ID=1_1899;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.566	CP001157.1_1899	118.0	9.21	14034.11	-80.8
CP001157.1_1373 # 1478013 # 1478369 # 1 # ID=1_1373;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.622	CP001157.1_1373	118.0	6.74	12648.61	-10.5
CP001157.1_2096 # 2264424 # 2264780 # 1 # ID=1_2096;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.714	CP001157.1_2096	118.0	9.28	12341.16	5.3
CP001157.1_380 # 391449 # 391805 # -1 # ID=1_380;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.622	CP001157.1_380	118.0	8.76	13215.13	-39.0
CP001157.1_597 # 617619 # 617975 # 1 # ID=1_597;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.591	CP001157.1_597	118.0	11.14	13206.43	-76.0
CP001157.1_1676 # 1799880 # 1800236 # -1 # ID=1_1676;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.633	CP001157.1_1676	118.0	6.3	13938.59	-102.2
CP001157.1_767 # 794455 # 794808 # 1 # ID=1_767;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.638	CP001157.1_767	117.0	4.69	12900.55	-30.3
CP001157.1_862 # 897675 # 898028 # -1 # ID=1_862;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.653	CP001157.1_862	117.0	5.33	12610.37	27.5
CP001157.1_1059 # 1118322 # 1118672 # -1 # ID=1_1059;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.658	CP001157.1_1059	116.0	4.13	12976.59	-57.8
CP001157.1_1393 # 1497434 # 1497784 # 1 # ID=1_1393;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.701	CP001157.1_1393	116.0	6.22	12472.21	-32.7
CP001157.1_591 # 614540 # 614890 # 1 # ID=1_591;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.610	CP001157.1_591	116.0	10.32	12634.67	-34.3
CP001157.1_1667 # 1786125 # 1786475 # -1 # ID=1_1667;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.613	CP001157.1_1667	116.0	6.75	13343.78	-139.3
CP001157.1_1529 # 1639093 # 1639443 # -1 # ID=1_1529;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.587	CP001157.1_1529	116.0	8.64	13570.59	-36.6
CP001157.1_2065 # 2233938 # 2234288 # 1 # ID=1_2065;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.650	CP001157.1_2065	116.0	12.31	12977.11	-38.6
CP001157.1_1958 # 2108379 # 2108729 # 1 # ID=1_1958;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.709	CP001157.1_1958	116.0	6.62	12673.27	-22.2
CP001157.1_156 # 158159 # 158506 # 1 # ID=1_156;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.598	CP001157.1_156	115.0	4.48	13418.06	-32.7
CP001157.1_2111 # 2280220 # 2280564 # -1 # ID=1_2111;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.641	CP001157.1_2111	114.0	4.52	12560.04	-29.4
CP001157.1_1675 # 1799401 # 1799745 # -1 # ID=1_1675;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.614	CP001157.1_1675	114.0	5.37	12113.87	-25.8
CP001157.1_2199 # 2384789 # 2385133 # 1 # ID=1_2199;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.629	CP001157.1_2199	114.0	5.08	12705.15	-42.3
CP001157.1_650 # 667712 # 668056 # 1 # ID=1_650;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.670	CP001157.1_650	114.0	5.0	12627.3	-25.9
CP001157.1_2331 # 2524361 # 2524705 # 1 # ID=1_2331;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.565	CP001157.1_2331	114.0	5.37	12719.91	-1.3
CP001157.1_932 # 972624 # 972965 # -1 # ID=1_932;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.693	CP001157.1_932	113.0	5.72	12107.48	-27.2
CP001157.1_244 # 249435 # 249776 # -1 # ID=1_244;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.637	CP001157.1_244	113.0	5.03	13371.99	-64.0
CP001157.1_2011 # 2174122 # 2174463 # -1 # ID=1_2011;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.602	CP001157.1_2011	113.0	4.84	13084.56	-70.5
CP001157.1_1698 # 1819464 # 1819805 # 1 # ID=1_1698;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.617	CP001157.1_1698	113.0	5.0	12837.45	-50.6
CP001157.1_2093 # 2263025 # 2263366 # 1 # ID=1_2093;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.646	CP001157.1_2093	113.0	7.23	12791.66	-26.1
CP001157.1_1857 # 1990752 # 1991090 # 1 # ID=1_1857;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.590	CP001157.1_1857	112.0	9.12	12424.33	-16.6
CP001157.1_69 # 75358 # 75696 # -1 # ID=1_69;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.569	CP001157.1_69	112.0	7.76	11959.39	145.4
CP001157.1_2245 # 2423938 # 2424273 # 1 # ID=1_2245;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.589	CP001157.1_2245	111.0	8.23	12333.41	7.0
CP001157.1_1019 # 1068225 # 1068560 # 1 # ID=1_1019;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.726	CP001157.1_1019	111.0	10.75	11959.56	118.8
CP001157.1_615 # 635518 # 635853 # 1 # ID=1_615;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.720	CP001157.1_615	111.0	5.6	12069.72	-32.4
CP001157.1_447 # 453027 # 453362 # -1 # ID=1_447;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.682	CP001157.1_447	111.0	4.69	11742.3	6.8
CP001157.1_1589 # 1698686 # 1699021 # -1 # ID=1_1589;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	CP001157.1_1589	111.0	5.64	11986.8	7.8
CP001157.1_2012 # 2174450 # 2174785 # -1 # ID=1_2012;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	CP001157.1_2012	111.0	5.64	11986.8	7.8
CP001157.1_1755 # 1887779 # 1888114 # -1 # ID=1_1755;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.711	CP001157.1_1755	111.0	12.24	12715.02	-55.8
CP001157.1_1066 # 1125048 # 1125380 # 1 # ID=1_1066;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.508	CP001157.1_1066	110.0	4.04	12111.7	-5.1
CP001157.1_25 # 27249 # 27581 # -1 # ID=1_25;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.682	CP001157.1_25	110.0	8.95	12650.35	-74.2
CP001157.1_1691 # 1811543 # 1811875 # -1 # ID=1_1691;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.583	CP001157.1_1691	110.0	8.71	12823.54	-87.7
CP001157.1_580 # 609890 # 610222 # 1 # ID=1_580;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.601	CP001157.1_580	110.0	9.98	11896.91	-27.6
CP001157.1_1861 # 1995495 # 1995827 # 1 # ID=1_1861;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.664	CP001157.1_1861	110.0	8.05	11331.04	14.6
CP001157.1_832 # 861051 # 861383 # 1 # ID=1_832;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.661	CP001157.1_832	110.0	5.73	12611.52	-26.9
CP001157.1_2335 # 2530214 # 2530543 # -1 # ID=1_2335;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.630	CP001157.1_2335	109.0	10.28	12309.19	11.7
CP001157.1_40 # 40989 # 41318 # 1 # ID=1_40;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.688	CP001157.1_40	109.0	5.09	11884.58	-9.3
CP001157.1_101 # 109151 # 109480 # 1 # ID=1_101;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.715	CP001157.1_101	109.0	8.24	12386.9	-63.0
CP001157.1_2341 # 2537313 # 2537642 # -1 # ID=1_2341;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.667	CP001157.1_2341	109.0	11.73	11914.04	64.1
CP001157.1_829 # 859395 # 859724 # 1 # ID=1_829;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.664	CP001157.1_829	109.0	5.86	12507.36	-30.0
CP001157.1_1809 # 1948323 # 1948652 # 1 # ID=1_1809;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.670	CP001157.1_1809	109.0	10.83	11541.85	96.1
CP001157.1_1903 # 2045175 # 2045501 # 1 # ID=1_1903;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.627	CP001157.1_1903	108.0	5.94	12073.89	-12.3
CP001157.1_2188 # 2375637 # 2375963 # -1 # ID=1_2188;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.633	CP001157.1_2188	108.0	11.68	11349.28	25.4
CP001157.1_2156 # 2333578 # 2333904 # -1 # ID=1_2156;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.648	CP001157.1_2156	108.0	5.94	11781.63	-4.0
CP001157.1_2239 # 2419729 # 2420055 # 1 # ID=1_2239;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.691	CP001157.1_2239	108.0	5.54	11307.85	-3.9
CP001157.1_1285 # 1372488 # 1372814 # 1 # ID=1_1285;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.520	CP001157.1_1285	108.0	4.86	11853.67	-5.2
CP001157.1_1813 # 1950918 # 1951244 # 1 # ID=1_1813;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.682	CP001157.1_1813	108.0	11.96	11862.25	69.7
CP001157.1_1838 # 1972746 # 1973072 # 1 # ID=1_1838;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.593	CP001157.1_1838	108.0	5.12	11752.68	-31.1
CP001157.1_1885 # 2025981 # 2026307 # 1 # ID=1_1885;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.654	CP001157.1_1885	108.0	7.88	12609.59	-22.0
CP001157.1_2339 # 2535419 # 2535745 # -1 # ID=1_2339;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.661	CP001157.1_2339	108.0	8.55	11501.98	125.9
CP001157.1_1796 # 1934167 # 1934493 # 1 # ID=1_1796;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.575	CP001157.1_1796	108.0	8.76	11706.58	-6.6
CP001157.1_1573 # 1685351 # 1685677 # 1 # ID=1_1573;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.673	CP001157.1_1573	108.0	9.81	11924.46	-104.9
CP001157.1_1586 # 1695221 # 1695544 # 1 # ID=1_1586;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.676	CP001157.1_1586	107.0	9.22	11888.61	-26.3
CP001157.1_142 # 147775 # 148098 # 1 # ID=1_142;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.642	CP001157.1_142	107.0	6.33	11395.13	11.6
CP001157.1_150 # 153037 # 153360 # 1 # ID=1_150;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.577	CP001157.1_150	107.0	4.41	11047.51	16.1
CP001157.1_1525 # 1636876 # 1637196 # 1 # ID=1_1525;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.586	CP001157.1_1525	106.0	6.99	12493.25	-58.3
CP001157.1_638 # 656092 # 656412 # -1 # ID=1_638;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.601	CP001157.1_638	106.0	5.69	11694.2	-46.3
CP001157.1_2270 # 2454948 # 2455268 # -1 # ID=1_2270;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.586	CP001157.1_2270	106.0	6.99	12493.25	-58.3
CP001157.1_1922 # 2061565 # 2061885 # 1 # ID=1_1922;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.586	CP001157.1_1922	106.0	6.99	12493.25	-58.3
CP001157.1_1875 # 2013705 # 2014025 # 1 # ID=1_1875;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.645	CP001157.1_1875	106.0	6.49	12358.16	-35.4
CP001157.1_1237 # 1319672 # 1319992 # 1 # ID=1_1237;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.586	CP001157.1_1237	106.0	6.99	12493.25	-58.3
CP001157.1_1821 # 1957570 # 1957890 # 1 # ID=1_1821;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.717	CP001157.1_1821	106.0	4.43	11617.25	9.7
CP001157.1_1243 # 1324700 # 1325020 # -1 # ID=1_1243;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.586	CP001157.1_1243	106.0	6.99	12493.25	-58.3
CP001157.1_171 # 172786 # 173103 # -1 # ID=1_171;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.629	CP001157.1_171	105.0	4.34	11046.24	6.2
CP001157.1_1049 # 1103222 # 1103539 # 1 # ID=1_1049;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.692	CP001157.1_1049	105.0	5.5	11594.02	-37.0
CP001157.1_1362 # 1469260 # 1469577 # 1 # ID=1_1362;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.610	CP001157.1_1362	105.0	4.25	11459.14	2.8
CP001157.1_1578 # 1686873 # 1687190 # -1 # ID=1_1578;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.648	CP001157.1_1578	105.0	6.61	11497.26	-51.7
CP001157.1_396 # 401920 # 402234 # 1 # ID=1_396;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.603	CP001157.1_396	104.0	9.22	11527.28	-0.5
CP001157.1_35 # 36134 # 36448 # 1 # ID=1_35;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.648	CP001157.1_35	104.0	8.33	10836.7	9.1
CP001157.1_170 # 172256 # 172570 # -1 # ID=1_170;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.667	CP001157.1_170	104.0	5.03	11115.59	10.2
CP001157.1_795 # 826512 # 826826 # 1 # ID=1_795;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.654	CP001157.1_795	104.0	8.26	11280.14	-18.5
CP001157.1_586 # 612215 # 612529 # 1 # ID=1_586;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.562	CP001157.1_586	104.0	9.85	11456.46	-38.8
CP001157.1_2086 # 2255483 # 2255797 # 1 # ID=1_2086;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.635	CP001157.1_2086	104.0	5.13	11762.38	-16.5
CP001157.1_233 # 241441 # 241752 # -1 # ID=1_233;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.612	CP001157.1_233	103.0	5.03	11414.15	-3.2
CP001157.1_217 # 223159 # 223470 # 1 # ID=1_217;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.683	CP001157.1_217	103.0	9.15	11871.88	0.5
CP001157.1_1468 # 1573894 # 1574205 # -1 # ID=1_1468;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.558	CP001157.1_1468	103.0	8.73	11935.98	-6.8
CP001157.1_399 # 402983 # 403294 # -1 # ID=1_399;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.599	CP001157.1_399	103.0	9.57	11465.39	-6.1
CP001157.1_197 # 204568 # 204879 # 1 # ID=1_197;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.715	CP001157.1_197	103.0	8.49	10830.46	1.7
CP001157.1_574 # 606807 # 607118 # 1 # ID=1_574;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.532	CP001157.1_574	103.0	9.5	11782.6	-54.4
CP001157.1_1642 # 1759636 # 1759947 # -1 # ID=1_1642;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.513	CP001157.1_1642	103.0	5.93	11477.12	-37.0
CP001157.1_1736 # 1860952 # 1861260 # -1 # ID=1_1736;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.563	CP001157.1_1736	102.0	4.55	11777.17	-53.4
CP001157.1_1571 # 1684459 # 1684767 # -1 # ID=1_1571;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.686	CP001157.1_1571	102.0	11.86	11029.68	-39.3
CP001157.1_400 # 403291 # 403599 # -1 # ID=1_400;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.638	CP001157.1_400	102.0	9.52	11462.08	-77.8
CP001157.1_1174 # 1253428 # 1253736 # 1 # ID=1_1174;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.634	CP001157.1_1174	102.0	4.62	10495.18	40.2
